StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_DuplicateRespondent,Last Seen Flow Element ID,Last Seen Question IDs,CONSENT,SCR_AGE,SCR_OMNI,CC1,CC2,AIP1,AIP2,AIP3,AIP4,AIP5,REL1,REL2,REL3,REL4,INT1,INT2,INT3,INT4,INT5,ATT1,TRU1,TRU2,TRU3,TRU4,TRU5,TRU6,ENG1,ENG2,ENG3,ENG4,ENG5,ENG6,ATT2,PI1,PI2,PI3,PI4,PDPL1,PDPL2,PDPL3,PDPL4,MC_AIP,MC_DISC,AGE_BAND,GEN,LOC,LOC_5_TEXT,EDU,INC,FREQ,PLAT,PLAT_5_TEXT,PRIOR,CHAN,REF,CELL,AIP_COND,DISC_COND
2026-09-14 06:54:23,2026-09-14 06:59:21,0,171.253.249.145,100,298,1,2026-09-14 06:59:21,R_9qpD3t5vsvg37Yo,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,1,6,6,6,6,6,6,6,6,7,2,2,2,2,2,5,6,6,6,6,6,6,6,6,7,6,6,6,2,6,6,6,7,6,6,6,6,6,6,1,2,5,Quảng Ngãi,1,1,4,1,,4,1,1,4,1,1
2026-09-14 06:47:35,2026-09-14 07:05:56,0,14.187.215.120,100,1100,1,2026-09-14 07:05:57,R_4MYvE4E3RCT80QO,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,3,2,2,2,3,4,3,1,5,5,5,5,5,5,5,3,4,2,4,4,4,4,4,4,4,4,4,2,5,5,5,5,2,2,2,2,1,7,1,2,1,,2,2,4,1,,4,1,5,2,0,1
2026-09-14 06:59:53,2026-09-14 07:09:17,0,14.187.215.120,100,564,1,2026-09-14 07:09:18,R_41hMOMgr05s1Q0m,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,4,4,4,6,5,5,5,4,5,4,4,5,4,5,5,5,5,5,4,5,5,4,5,5,4,4,5,2,5,4,5,5,7,6,7,6,4,6,1,2,5,Biên Hòa,2,2,3,3,,3,"1,3",5,2,0,1
2026-09-14 06:54:13,2026-09-14 07:11:35,0,203.167.11.135,100,1041,1,2026-09-14 07:11:35,R_9s4hjpzPpf0YKPp,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,6,6,6,6,6,5,5,5,5,1,1,1,1,1,5,6,6,4,6,6,6,5,6,5,5,5,5,2,6,6,6,6,6,6,6,6,3,7,1,2,1,,3,1,3,1,,4,"1,2,4",1,2,0,1
2026-09-14 07:13:22,2026-09-14 07:18:56,0,14.187.215.120,100,333,1,2026-09-14 07:18:56,R_9P5n3Xw4oeUQaPC,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,2,6,6,6,6,6,5,5,6,5,5,5,5,5,5,5,3,3,3,3,3,3,4,4,4,4,4,4,2,4,4,4,4,1,1,1,1,7,1,2,1,2,,3,4,4,3,,3,1,5,3,1,0
2026-09-14 07:11:31,2026-09-14 07:20:09,0,116.106.230.43,100,517,1,2026-09-14 07:20:09,R_4Qgigjmn5Ypu8Sw,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,1,6,6,7,6,6,5,5,6,5,4,3,2,4,3,5,4,4,5,5,5,5,6,3,6,6,4,6,2,4,6,5,6,6,6,7,7,7,6,1,2,1,,3,1,4,1,,4,"1,3",3,4,1,1
2026-09-14 07:12:47,2026-09-14 07:21:08,0,14.187.215.120,100,501,1,2026-09-14 07:21:09,R_98zR54Do1FWItAl,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,2,2,5,5,4,2,5,6,6,5,4,4,4,4,4,5,5,3,5,4,4,4,4,5,5,4,4,4,2,5,5,4,5,6,6,6,6,4,3,4,1,1,,1,2,3,1,,3,"1,3",5,1,0,0
2026-09-14 07:20:04,2026-09-14 07:24:37,0,171.253.139.217,100,273,1,2026-09-14 07:24:38,R_9fdtF3bY6neMj8F,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,7,7,7,7,7,7,4,4,4,4,4,4,2,4,4,4,4,5,5,5,5,1,1,1,1,1,,3,1,4,1,,3,1,5,1,0,0
2026-09-14 07:32:56,2026-09-14 07:36:00,0,42.113.203.227,100,183,1,2026-09-14 07:36:00,R_4Vln8S1ViqB4MkE,,,,,10.822,106.6257,anonymous,VI,,FL_38,,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
2026-09-14 07:37:26,2026-09-14 07:38:33,0,42.113.203.227,100,66,1,2026-09-14 07:38:34,R_9pqxYnkMf7IAEmJ,,,,,10.822,106.6257,anonymous,VI,true,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-14 07:27:02,2026-09-14 07:40:02,0,14.191.190.17,100,779,1,2026-09-14 07:40:03,R_9aULkZT2mQfja3z,,,,,14.35,109.1,anonymous,VI,,FL_56,,1,1,1,2,1,6,6,4,5,6,5,6,6,6,6,6,5,5,6,5,5,6,6,6,6,7,5,6,6,7,5,6,2,6,7,6,6,7,6,6,6,6,6,1,1,5,An Giang,3,1,3,1,,3,"1,5",1,4,1,1
2026-09-14 07:35:50,2026-09-14 07:44:15,0,171.225.192.240,100,504,1,2026-09-14 07:44:16,R_9fjiwLyylEAml67,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,2,6,6,6,5,5,6,6,5,5,4,3,3,4,4,5,6,5,5,5,5,5,5,5,5,5,4,4,2,5,5,6,5,5,4,4,4,5,5,1,2,5,Tây Ninh,3,1,3,1,,4,1,3,3,1,0
2026-09-14 07:37:45,2026-09-14 07:44:42,0,115.79.41.37,100,417,1,2026-09-14 07:44:43,R_4nE9QKbFHx9QYM1,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,2,2,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,7,7,7,7,7,7,7,7,7,7,1,2,5,Lamdong,1,1,4,1,,4,"1,2,3,4,5",1,3,1,0
2026-09-14 07:46:42,2026-09-14 07:47:52,0,171.250.164.213,100,69,1,2026-09-14 07:47:52,R_9OHaxf0KnIwPOBX,,,,,10.822,106.6257,anonymous,VI,,FL_34,,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-14 07:45:47,2026-09-14 07:48:22,0,1.52.127.28,100,155,1,2026-09-14 07:48:23,R_9wyQQQ9zNdZVk4N,,,,,16.1667,107.8333,anonymous,VI,,FL_56,,1,1,1,1,2,5,6,5,7,7,7,7,5,6,7,6,6,6,2,5,7,7,6,7,7,7,6,5,6,6,4,4,2,5,7,6,7,5,6,5,5,5,5,1,2,1,,3,2,4,1,,4,"1,4",3,1,0,0
2026-09-14 07:49:13,2026-09-14 07:51:18,0,1.52.127.28,100,124,1,2026-09-14 07:51:19,R_9OJEpkPSMRCv4zQ,,,,,16.1667,107.8333,anonymous,VI,true,FL_56,,1,1,1,1,2,7,6,5,6,7,7,7,6,7,2,3,4,3,3,5,7,7,7,5,5,6,7,6,6,6,5,7,2,6,6,7,7,6,7,5,7,7,5,1,2,1,,3,2,5,1,,4,"1,2",3,1,0,0
2026-09-14 07:47:59,2026-09-14 07:53:03,0,171.250.164.213,100,303,1,2026-09-14 07:53:03,R_4llv0IidrrypAFY,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,1,1,3,3,3,5,2,4,5,3,4,3,3,4,3,3,5,4,3,4,4,3,3,3,3,3,3,4,4,2,3,3,3,3,4,3,3,4,3,3,1,2,1,,3,1,3,1,,4,1,2,2,0,1
2026-09-14 07:53:57,2026-09-14 07:59:37,0,1.52.127.28,100,339,1,2026-09-14 07:59:38,R_9K0WObrPDGwa8T9,,,,,16.1667,107.8333,anonymous,VI,,FL_56,,1,1,1,1,2,6,5,6,5,6,7,5,6,6,3,2,4,5,6,6,6,6,5,6,6,7,7,5,7,7,5,6,2,6,5,6,6,7,6,6,7,6,6,2,2,1,,3,3,4,3,,3,"1,3,5",3,1,0,0
2026-09-14 07:51:18,2026-09-14 08:00:55,0,146.110.171.7,100,577,1,2026-09-14 08:00:56,R_8lJRZEuD06TGTkj,,,,,47.4919,19.05,anonymous,VI,,FL_56,,1,1,1,2,1,4,5,6,5,4,4,5,5,4,4,5,4,5,4,5,4,3,3,4,4,4,5,4,4,2,1,4,2,4,4,4,4,5,5,5,4,4,6,1,3,5,Prefer not to say,1,1,4,1,,4,"1,3",2,4,1,1
2026-09-14 08:04:30,2026-09-14 08:04:47,0,1.53.55.26,100,16,1,2026-09-14 08:04:47,R_4ePQb6ibR8VV1gR,,,,,10.822,106.6257,anonymous,VI,,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-14 07:52:56,2026-09-14 08:06:18,0,1.54.49.194,100,802,1,2026-09-14 08:06:19,R_9q6ghEKDJHTBvmF,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,2,6,7,7,7,6,6,3,4,3,1,1,2,2,2,5,3,2,1,2,3,2,4,2,5,6,4,5,2,6,6,5,5,6,6,6,6,6,4,1,2,1,,1,1,3,1,,4,"1,2",2,3,1,0
2026-09-14 08:08:23,2026-09-14 08:08:29,0,1.53.55.26,100,6,1,2026-09-14 08:08:30,R_9TQMAj6N293owXO,,,,,10.822,106.6257,anonymous,VI,true,FL_53,,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-14 07:51:03,2026-09-14 08:20:01,0,171.250.165.81,100,1738,1,2026-09-14 08:20:02,R_9DYbBPdFZlThZPn,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,6,6,6,6,5,3,5,3,5,2,3,2,2,2,5,4,6,5,3,3,4,6,6,6,7,6,6,2,6,6,6,6,6,6,6,6,6,6,1,1,1,,1,1,3,1,,3,5,3,2,0,1
2026-09-14 08:24:14,2026-09-14 08:29:14,0,171.236.214.122,100,299,1,2026-09-14 08:29:15,R_9pmrKPuyZjC3iUY,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,3,5,5,4,5,6,4,6,6,3,4,5,6,4,5,4,6,3,6,6,4,6,5,5,4,5,4,2,5,6,5,4,5,5,4,6,5,3,1,1,1,,3,1,3,1,,3,"1,2,5",2,2,0,1
2026-09-14 08:30:33,2026-09-14 08:40:22,0,42.113.248.11,100,589,1,2026-09-14 08:40:27,R_4F5FAcLzciYI9oZ,,,,,10.822,106.6257,anonymous,VI,,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-14 08:46:00,2026-09-14 08:47:19,0,14.240.106.37,100,78,1,2026-09-14 08:47:20,R_5WTCGio7Vcx8uM3,,,,,10.9413,106.8221,anonymous,VI,,FL_36,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-14 08:47:37,2026-09-14 08:48:19,0,14.240.106.37,100,42,1,2026-09-14 08:48:20,R_9lOgdDyTi3IEsp3,,,,,10.9413,106.8221,anonymous,VI,,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-14 08:40:39,2026-09-14 08:49:32,0,14.161.6.92,100,533,1,2026-09-14 08:49:33,R_969kcwKUVftRLoU,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,1,7,7,7,7,7,7,7,7,5,2,2,3,5,2,5,5,3,3,7,6,7,6,6,6,4,4,4,2,5,6,6,7,7,7,7,7,7,7,1,2,1,,3,1,4,1,,4,1,3,4,1,1
2026-09-14 08:50:33,2026-09-14 08:53:08,0,42.113.248.11,100,154,1,2026-09-14 08:53:09,R_6q9PEx7R9XAOee4,,,,,10.822,106.6257,anonymous,VI,true,FL_55,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-14 08:48:30,2026-09-14 08:53:40,0,14.240.106.37,100,310,1,2026-09-14 08:53:41,R_92KcB2zqHZsZ95j,,,,,10.9413,106.8221,anonymous,VI,true,FL_56,,1,1,1,1,2,4,6,6,6,6,6,7,7,6,2,2,5,5,2,5,6,4,4,4,4,4,6,5,5,4,4,3,2,5,5,6,5,6,4,6,4,5,6,1,1,5,Khánh Hoà,1,2,3,3,,3,"2,3",1,1,0,0
2026-09-14 08:56:45,2026-09-14 09:02:09,0,171.250.165.230,100,324,1,2026-09-14 09:02:10,R_4hs7zo5DhIuHK5r,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,6,6,2,6,6,6,6,6,6,6,6,5,5,1,2,1,,3,1,3,1,,4,1,2,2,0,1
2026-09-14 08:53:36,2026-09-14 09:11:31,0,42.113.248.11,100,1074,1,2026-09-14 09:11:32,R_9XbWMOm36L8Flg2,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,2,1,4,6,5,3,6,4,6,4,5,3,4,4,2,3,5,4,4,5,5,6,5,6,4,5,6,6,6,2,5,6,5,6,6,5,7,6,6,6,1,1,1,,1,2,3,3,,3,"1,3",1,4,1,1
2026-09-14 09:01:27,2026-09-14 09:15:23,0,125.235.237.79,100,835,1,2026-09-14 09:15:23,R_9CkTe8ZjywCQdBw,,,,,10.0361,105.7941,anonymous,VI,,FL_56,,1,1,1,1,2,4,5,5,3,2,4,6,6,5,2,3,1,1,2,5,5,5,6,5,6,6,6,6,6,5,5,7,2,6,6,6,7,7,7,7,6,6,5,1,1,5,Cần Thơ,1,1,3,3,,3,"1,3,5",1,1,0,0
2026-09-14 09:25:03,2026-09-14 09:25:31,0,113.185.72.193,100,28,1,2026-09-14 09:25:31,R_9GkAQxBmOLAV89X,,,,,10.822,106.6257,anonymous,VI,,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-14 09:15:57,2026-09-14 09:30:18,0,42.113.203.33,100,860,1,2026-09-14 09:30:23,R_9e3Em8htJ6QtYm5,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,1,6,6,6,6,6,6,5,6,6,2,2,2,4,2,5,6,4,4,5,6,5,6,6,6,5,4,5,2,6,6,5,6,6,6,6,6,6,6,1,2,1,,3,1,3,1,,3,"1,3,5",1,4,1,1
2026-09-14 09:25:09,2026-09-14 09:32:10,0,42.118.96.190,100,420,1,2026-09-14 09:32:10,R_4ODpqwoXiqBWfaa,,,,,21.0184,105.8461,anonymous,VI,,FL_56,,1,1,1,1,1,2,6,2,5,3,2,5,2,5,5,5,5,5,5,5,2,2,2,2,2,2,6,6,6,6,6,6,2,5,5,5,5,6,4,6,6,3,6,1,2,1,,1,1,3,1,,4,"1,3",1,2,0,1
2026-09-14 09:32:16,2026-09-14 09:38:08,0,1.55.81.89,100,351,1,2026-09-14 09:38:09,R_9oF2gyOByXvxuz4,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,5,7,6,6,5,7,5,7,5,5,1,1,1,,3,1,3,3,,3,"3,5",1,4,1,1
2026-09-14 09:40:26,2026-09-14 09:40:55,0,123.212.148.117,100,29,1,2026-09-14 09:40:55,R_43EkCdBQnDX788V,,,,,36.7836,127.0042,anonymous,VI,,FL_36,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-14 09:41:11,2026-09-14 09:41:27,0,123.212.148.117,100,15,1,2026-09-14 09:41:27,R_9mI6KgZfttR5mWk,,,,,36.7836,127.0042,anonymous,VI,true,FL_34,,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-14 09:41:35,2026-09-14 09:41:53,0,123.212.148.117,100,18,1,2026-09-14 09:41:53,R_97BQlXjua6UUU9j,,,,,36.7836,127.0042,anonymous,VI,true,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-14 09:39:37,2026-09-14 09:42:02,0,123.212.148.117,100,145,1,2026-09-14 09:42:03,R_9jUawaW5r8HyFw0,,,,,36.7836,127.0042,anonymous,VI,,FL_56,,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,2,1,,3,4,4,1,,3,"1,2",3,2,0,1
2026-09-14 09:42:18,2026-09-14 09:42:37,0,123.212.148.117,100,18,1,2026-09-14 09:42:37,R_9QQOlGDO9MRu1zm,,,,,36.7836,127.0042,anonymous,VI,true,FL_34,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,1
2026-09-14 09:42:57,2026-09-14 09:48:54,0,123.212.148.117,100,356,1,2026-09-14 09:48:54,R_42PeuCXerN7s8tE,,,,,36.7836,127.0042,anonymous,VI,true,FL_56,,1,1,1,1,1,6,6,6,6,6,6,6,6,6,2,2,2,2,2,5,6,6,6,6,6,6,6,6,6,6,6,6,2,6,7,6,7,6,6,6,6,6,6,1,2,1,,3,1,3,1,,4,"1,2,3",3,2,0,1
2026-09-14 09:47:37,2026-09-14 09:50:14,0,171.255.60.168,100,156,1,2026-09-14 09:50:14,R_9tGpTn2ne1tC7Bf,,,,,10.822,106.6257,anonymous,VI,,FL_32,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-14 09:50:26,2026-09-14 09:50:48,0,171.255.60.168,100,22,1,2026-09-14 09:50:49,R_9cA4DlyPZp1avfO,,,,,10.822,106.6257,anonymous,VI,,FL_36,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-14 09:50:54,2026-09-14 09:51:15,0,171.255.60.168,100,21,1,2026-09-14 09:51:20,R_9ax9C2oVjk8qRc8,,,,,10.822,106.6257,anonymous,VI,true,FL_32,,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1
2026-09-14 09:51:21,2026-09-14 09:51:43,0,171.255.60.168,100,22,1,2026-09-14 09:51:43,R_4FsTq7d7ezRkF5a,,,,,10.822,106.6257,anonymous,VI,true,FL_34,,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-14 09:52:12,2026-09-14 09:58:04,0,171.255.60.168,100,351,1,2026-09-14 09:58:05,R_9zTFMuyqb7jdKHn,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,2,1,5,6,5,5,6,7,5,6,6,2,2,1,2,2,5,6,6,6,7,6,5,5,4,4,5,3,5,2,5,6,5,4,6,7,7,7,7,7,1,2,1,,3,1,4,1,,4,"1,3",1,4,1,1
2026-09-14 10:08:37,2026-09-14 10:10:06,0,104.28.205.73,100,88,1,2026-09-14 10:10:07,R_9oAB1gdbWWkpadW,,,,,10.822,106.6257,anonymous,VI,,FL_36,,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-14 10:10:15,2026-09-14 10:10:52,0,104.28.205.73,100,36,1,2026-09-14 10:10:52,R_4wjGIWBTZkK95vF,,,,,10.822,106.6257,anonymous,VI,true,FL_34,,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0
2026-09-14 10:10:58,2026-09-14 10:11:30,0,104.28.205.73,100,31,1,2026-09-14 10:11:30,R_9eKxeqG3g2EOCZj,,,,,10.822,106.6257,anonymous,VI,true,FL_32,,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0
2026-09-14 10:01:52,2026-09-14 10:11:33,0,123.20.160.154,100,580,1,2026-09-14 10:11:34,R_41R99W7DIA6Upnq,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,7,7,1,7,1,7,7,7,7,1,2,1,1,1,5,6,5,6,5,6,6,7,6,4,5,6,6,2,4,4,4,4,7,7,6,7,7,7,1,1,1,,4,3,4,1,,4,"1,3",3,2,0,1
2026-09-14 09:56:04,2026-09-14 10:12:56,0,171.251.232.58,100,1012,1,2026-09-14 10:12:57,R_9YDN5armPXyhztd,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,1,4,6,6,5,4,5,5,6,5,5,4,4,5,4,5,5,4,4,4,4,4,4,6,5,3,4,5,2,6,6,4,6,6,5,4,5,4,6,1,2,1,,1,1,4,1,,4,"1,3",1,4,1,1
2026-09-14 10:05:01,2026-09-14 10:13:22,0,1.55.43.123,100,501,1,2026-09-14 10:13:23,R_99HJoahRXM2CogN,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,2,4,4,6,4,4,6,4,6,6,4,4,4,4,4,5,5,5,5,5,5,4,6,6,6,6,6,6,2,4,6,7,6,7,6,7,7,5,4,1,1,1,,3,1,4,1,,4,"1,2,3",1,1,0,0
2026-09-14 10:14:21,2026-09-14 10:15:27,0,14.187.196.1,100,66,1,2026-09-14 10:15:28,R_4kyRO83JGMnAcOk,,,,,10.822,106.6257,anonymous,VI,,FL_55,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-09-14 10:09:38,2026-09-14 10:17:01,0,125.235.232.254,100,443,1,2026-09-14 10:17:02,R_4F3SoBDOdHL2JYe,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,1,5,5,6,6,6,6,7,7,6,1,1,2,2,2,5,6,5,5,5,6,5,6,6,6,6,5,5,2,6,6,6,5,6,5,5,6,7,7,1,2,1,,3,1,3,1,,4,"1,5",3,4,1,1
2026-09-14 10:11:26,2026-09-14 10:19:16,0,171.246.119.54,100,470,1,2026-09-14 10:19:17,R_9RHsCHv1T54xVkd,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,4,6,6,5,6,6,5,6,6,3,2,2,2,2,5,6,6,5,6,6,6,4,6,6,3,4,5,2,6,5,6,5,7,7,7,7,6,6,1,2,1,,3,1,4,1,,4,"1,5",3,2,0,1
2026-09-14 10:11:35,2026-09-14 10:21:30,0,104.28.205.73,100,594,1,2026-09-14 10:21:30,R_9Y2faYlQITyNrix,,,,,10.822,106.6257,anonymous,VI,true,FL_56,,1,1,1,2,2,5,6,7,7,6,6,6,7,6,2,3,2,4,4,5,6,6,5,7,6,6,6,7,6,6,6,6,2,7,7,6,7,6,6,7,7,6,6,1,1,1,,3,2,4,1,,4,1,4,3,1,0
2026-09-14 10:13:41,2026-09-14 10:22:10,0,14.191.68.217,100,508,1,2026-09-14 10:22:10,R_9wj7wfx5qCcnvwt,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,1,5,5,5,5,5,4,5,6,5,4,4,4,3,4,5,5,5,4,4,4,4,5,5,4,4,4,4,2,5,4,4,3,6,6,6,6,4,6,1,1,1,,3,1,3,1,,4,1,3,4,1,1
2026-09-14 10:08:50,2026-09-14 10:22:48,0,14.191.196.236,100,837,1,2026-09-14 10:22:48,R_4OkwL1YcBwShrXI,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,4,2,6,6,3,6,4,6,5,2,2,2,2,2,5,5,3,3,3,4,4,6,5,4,6,6,5,2,6,6,5,5,7,7,6,5,5,5,1,1,1,,3,2,3,1,,4,"1,3,5",3,2,0,1
2026-09-14 10:33:41,2026-09-14 10:40:33,0,14.187.196.1,100,412,1,2026-09-14 10:40:33,R_4DU2iDD0wQ8Di2A,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,2,4,5,5,5,6,6,5,7,5,5,5,5,4,3,5,4,5,3,4,3,3,6,6,6,6,6,6,2,5,4,6,6,6,6,6,6,6,6,1,1,1,,3,1,4,1,,4,"1,2,4,5",4,3,1,0
2026-09-14 10:33:53,2026-09-14 10:40:44,0,14.191.191.61,100,411,1,2026-09-14 10:40:45,R_4aKqeT7BILiheDo,,,,,14.35,109.1,anonymous,VI,,FL_56,,1,1,1,1,1,5,4,5,6,5,6,6,6,7,3,4,5,6,6,5,5,6,4,4,5,4,6,6,6,5,5,6,2,7,6,6,6,6,7,7,6,6,6,1,1,5,An Giang,1,1,4,3,,4,1,1,2,0,1
2026-09-14 10:24:51,2026-09-14 10:42:24,0,103.156.2.222,100,1052,1,2026-09-14 10:42:24,R_9zeFnJ7CCKiPE8h,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,2,4,5,6,5,5,4,5,4,5,4,4,2,3,3,5,6,4,3,3,3,4,5,5,6,4,4,6,2,5,5,6,5,6,5,6,6,5,6,1,1,1,,1,1,3,1,,3,"1,2,5",3,3,1,0
2026-09-14 10:35:11,2026-09-14 10:42:27,0,42.114.207.21,100,435,1,2026-09-14 10:42:28,R_93OSvgafVmKkXHb,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,2,1,2,5,6,6,5,6,6,5,6,5,6,5,5,5,5,5,5,5,5,5,5,4,5,5,4,4,5,2,5,5,5,5,6,6,6,6,5,5,1,1,1,,3,1,3,1,,4,"1,2",4,4,1,1
2026-09-14 10:34:26,2026-09-14 10:42:57,0,171.247.80.136,100,510,1,2026-09-14 10:42:57,R_43VKifJtDxNt989,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,1,3,4,4,4,4,6,6,6,6,2,2,2,1,2,5,6,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,5,6,5,5,6,2,7,1,1,1,,1,1,3,1,,3,"1,2",4,2,0,1
2026-09-14 10:38:47,2026-09-14 10:52:46,0,42.114.200.249,100,838,1,2026-09-14 10:52:47,R_49n9sTJF8oS5tJ1,,,,,10.822,106.6257,anonymous,VI,,FL_56,,1,1,1,1,2,3,3,4,4,5,5,5,5,5,3,2,2,2,2,5,5,5,3,5,3,2,5,4,5,5,5,5,2,6,6,5,5,7,7,7,7,5,7,1,2,1,,3,3,3,1,,4,"1,3",4,1,0,0
2026-09-14 10:58:30,2026-09-14 10:59:16,0,171.240.255.204,100,45,1,2026-09-14 10:59:16,R_4q1SIDLTtcSdvEZ,,,,,10.822,106.6257,anonymous,VI,,FL_55,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
