ResponseId,CELL,AIP_COND,DISC_COND,CONSENT,SCR_AGE,SCR1,CC1,CC2,AIP1,AIP2,AIP3,AIP4,AIP5,AIP6,REL1,REL2,REL3,REL4,INT1,INT2,INT3,INT4,INT5,TRU1,TRU2,TRU3,TRU4,TRU5,ENG1,ENG2,ENG3,ENG4,ENG5,ENG6,PI1,PI2,PI3,PDPL1,PDPL2,PDPL3,PDPL4,ATT1,ATT2,MC_AIP,MC_DISC,VIG_TIME_First Click,VIG_TIME_Last Click,VIG_TIME_Page Submit,VIG_TIME_Click Count,Duration (in seconds),AGE_BAND,GEN,EDU,INC,FREQ,PLAT,PRIOR,CHAN,CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_STORE,CHAN_SOC,flag_cell_mismatch,flag_straightliner,flag_cc1_wrong,flag_cc2_wrong
R_2_0272,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,4,5,6,6,7,5.0,3,3,3,4,5,6,4.0,5,3,4,3,6,5,4,1,2.0,2,2,1,3,3,3,3,4,4,4,2,5,2,7,5,6.5,10.5,12.7,6,493,18 - 24,Khac,Trung cap - Cao dang,Tren 40 trieu,Vai lan moi nam,Lazada,Tu 1 den 3 nam,CHAN_APP,True,False,False,False,False,False,False,False,False
R_2_0274,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,4,5,5,4,5,5.0,4,5,4,4,4,4,5.0,4,5,4,5,4,4,4,3,2.0,1,3,2,2,2,3,2,3,4,4,4,5,2,2,6,0.1,14.0,15.6,2,475,18 - 24,Nu,Dai hoc,Tren 20 - 40 trieu,Khoang moi thang,Shopee,Duoi 6 thang,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,False
R_2_0275,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,5,6,4,6,5,6.0,3,4,4,3,3,5,3.0,3,4,3,4,4,4,3,2,3.0,3,4,3,3,3,4,4,5,5,5,6,5,2,5,5,4.8,5.7,7.0,4,296,18 - 24,Nam,Trung cap - Cao dang,Tren 40 trieu,Nhieu lan moi tuan,Shopee,Tren 3 nam,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,False
R_2_0276,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,2,3,5,4,5,4,4.0,4,5,5,5,4,4,3.0,3,4,2,2,1,4,4,3,4.0,3,2,3,4,6,4,5,4,3,5,4,5,2,2,4,5.9,6.9,10.0,7,449,25 - 34,Nam,Dai hoc,Tren 40 trieu,Nhieu lan moi tuan,TikTok Shop,Duoi 6 thang,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,False
R_2_0277,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,4,4,4,4,3,4.0,3,2,4,3,3,5,3.0,4,2,5,6,5,4,4,6,5.0,4,5,4,5,4,4,4,3,3,3,3,5,2,3,5,1.4,6.800000000000001,10.4,5,323,25 - 34,Nu,THPT tro xuong,Duoi 5 trieu,Nhieu lan moi tuan,Shopee,Duoi 6 thang,CHAN_APP,True,False,False,False,False,False,False,False,False
R_2_0278,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,2,3,2,1,2,2.0,3,3,4,4,2,3,2.0,2,3,3,4,3,4,4,2,4.0,4,3,3,3,4,6,5,4,5,5,5,5,2,1,6,12.3,14.2,14.9,4,370,25 - 34,Nam,Dai hoc,Duoi 5 trieu,Khoang moi thang,Shopee,Duoi 6 thang,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,False
R_2_0279,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,4,4,3,5,4,4.0,3,2,3,3,5,5,5.0,4,4,4,2,2,2,2,1,3.0,2,2,2,2,3,5,6,3,5,5,5,5,2,4,4,0.7,6.4,7.5,3,186,35 - 44,Nam,Dai hoc,5 - 10 trieu,Khoang moi thang,Shopee,Tu 1 den 3 nam,CHAN_APP,True,False,False,False,False,False,False,False,False
R_2_0280,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,2,5,5,6,5,7,7.0,6,6,6,5,6,5,6.0,4,5,4,3,5,5,3,2,3.0,5,3,3,3,4,4,4,3,5,4,4,5,2,5,3,3.5,4.3,4.8,6,425,25 - 34,Nam,Sau dai hoc,Tren 20 - 40 trieu,Nhieu lan moi tuan,TikTok Shop,Tu 6 den 12 thang,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,False
R_2_0281,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,6,7,7,7,5,6.0,6,6,7,6,3,5,5.0,4,4,7,6,6,5,6,5,5.0,6,4,7,6,5,4,5,3,5,4,2,5,2,5,5,0.3,1.4,6.0,3,575,35 - 44,Nu,Dai hoc,Tren 20 - 40 trieu,Nhieu lan moi tuan,Lazada,Duoi 6 thang,CHAN_APP,True,False,False,False,False,False,False,False,False
R_2_0282,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",3,1,5,5,6,7,7,7.0,4,3,5,4,6,4,4.0,3,4,5,6,5,6,4,4,5.0,5,4,5,6,6,5,5,5,3,2,5,5,2,6,4,0.8,0.9,1.7000000000000002,2,487,25 - 34,Nu,Dai hoc,5 - 10 trieu,Nhieu lan moi tuan,Shopee,Tren 3 nam,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,True,False
R_2_0283,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",3,1,5,5,6,5,5,5.0,6,4,6,3,6,5,4.0,3,5,4,5,5,3,4,4,2.0,4,5,4,5,3,2,3,5,3,4,4,5,2,5,5,4.4,5.6000000000000005,5.800000000000001,1,504,25 - 34,Nam,Dai hoc,Tren 10 - 20 trieu,Nhieu lan moi tuan,TikTok Shop,Tren 3 nam,"CHAN_APP,CHAN_LIVE",True,False,True,False,False,False,False,True,False
R_2_0284,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,2,3,3,3,3,4,3.0,3,3,4,4,2,3,2.0,2,3,5,4,5,5,6,5,5.0,5,6,5,5,6,4,6,7,7,5,5,5,2,4,4,3.9,5.6,6.3,6,454,18 - 24,Nu,THPT tro xuong,Duoi 5 trieu,Nhieu lan moi tuan,Shopee,Tren 3 nam,"CHAN_APP,CHAN_LIVE",True,False,True,False,False,False,False,False,False
R_2_0285,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,3,2,4,2,4,3.0,5,5,5,4,4,4,4.0,5,4,3,3,4,4,3,5,3.0,5,4,5,3,3,3,3,7,5,7,4,5,2,4,5,1.1,2.5,6.0,3,526,18 - 24,Nam,Dai hoc,5 - 10 trieu,Nhieu lan moi tuan,Lazada,Duoi 6 thang,"CHAN_APP,CHAN_WEB",True,True,False,False,False,False,False,False,False
R_2_0286,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,4,4,4,5,6,4.0,6,4,4,4,2,4,5.0,5,3,4,4,4,3,4,2,3.0,3,2,4,4,3,2,4,4,4,4,4,5,2,5,3,0.2,1.0,2.0,5,457,18 - 24,Nu,Dai hoc,Tren 20 - 40 trieu,Khoang moi tuan,Lazada,Duoi 6 thang,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,False
R_2_0287,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,6,5,4,5,5,5.0,1,2,4,1,1,2,3.0,3,2,4,3,3,4,3,4,3.0,4,5,4,4,6,7,7,5,4,6,5,5,2,5,2,12.2,15.6,16.7,7,473,25 - 34,Nu,THPT tro xuong,Tren 20 - 40 trieu,Khoang moi tuan,Lazada,Tu 6 den 12 thang,"CHAN_WEB,CHAN_STORE",False,True,False,True,False,False,False,False,False
R_2_0289,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,3,4,4,4,5,5.0,4,5,5,5,3,4,,5,5,4,5,5,5,5,7,6.0,7,7,6,7,6,5,4,4,3,5,4,5,2,5,5,0.1,3.2,3.9,7,352,18 - 24,Nam,Dai hoc,Duoi 5 trieu,Khoang moi thang,Lazada,Tu 6 den 12 thang,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,False
R_2_0290,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,2,3,4,3,3,4,4.0,3,3,4,5,4,1,2.0,2,3,5,5,4,5,5,3,3.0,2,3,2,3,3,3,4,5,3,4,4,5,2,2,4,3.2,6.800000000000001,6.9,2,282,18 - 24,Nam,THPT tro xuong,Tren 20 - 40 trieu,Nhieu lan moi tuan,TikTok Shop,Tu 1 den 3 nam,CHAN_APP,True,False,False,False,False,False,False,False,False
R_2_0291,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,5,5,4,3,4,5.0,3,4,3,5,3,2,3.0,3,2,5,6,4,6,6,7,7.0,7,7,7,7,4,4,5,4,3,2,3,5,2,5,5,2.6,3.9,4.5,6,190,18 - 24,Nu,Sau dai hoc,Duoi 5 trieu,Nhieu lan moi tuan,Shopee,Duoi 6 thang,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,False
R_2_0292,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,2,5,5,4,4,3.0,3,1,1,3,4,3,4.0,5,4,4,3,2,5,3,4,4.0,4,5,5,6,5,5,5,4,3,3,4,5,2,4,3,0.1,3.2,3.9,6,578,25 - 34,Nam,Sau dai hoc,Tren 10 - 20 trieu,Nhieu lan moi tuan,Tiki,Duoi 6 thang,"CHAN_APP,CHAN_LIVE",True,False,True,False,False,False,False,False,False
R_2_0293,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,2,5,2,4,3,4,3.0,3,3,3,4,4,4,5.0,4,5,3,3,2,2,4,4,2.0,3,1,3,3,4,3,4,4,4,4,4,5,2,5,4,4.4,8.5,9.1,7,464,25 - 34,Nu,Dai hoc,Tren 10 - 20 trieu,Nhieu lan moi tuan,Tiki,Tu 6 den 12 thang,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,False
R_2_0294,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,6,5,5,5,5,5.0,2,4,3,1,3,4,4.0,4,4,1,1,2,2,2,3,2.0,3,2,2,3,5,5,4,4,5,6,4,5,2,4,7,1.0,3.5,3.7,5,668,18 - 24,Nu,Trung cap - Cao dang,Tren 10 - 20 trieu,Khoang moi tuan,Shopee,Tren 3 nam,CHAN_APP,True,False,False,False,False,False,False,False,False
R_2_0296,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,2,5,6,4,6,5,5.0,7,5,5,6,5,4,4.0,5,5,6,5,5,5,5,5,3.0,5,5,3,4,2,1,1,2,2,1,1,5,2,4,5,0.7,1.9,3.7,7,464,18 - 24,Nu,Dai hoc,Tren 40 trieu,Nhieu lan moi tuan,Lazada,Duoi 6 thang,"CHAN_WEB,CHAN_STORE",False,True,False,True,False,False,False,False,False
R_2_0297,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,2,5,5,5,6,4,4.0,5,4,3,4,6,4,4.0,3,5,4,4,4,4,6,6,5.0,6,6,4,7,6,6,6,4,6,4,6,5,2,6,3,4.5,5.0,6.3,7,376,18 - 24,Nam,Dai hoc,Tren 20 - 40 trieu,Khoang moi tuan,TikTok Shop,Tu 6 den 12 thang,"CHAN_APP,CHAN_WEB",True,True,False,False,False,False,False,False,False
R_2_0298,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",3,1,4,4,5,5,4,4.0,3,3,5,4,2,1,,2,2,4,4,4,4,4,4,4.0,5,4,4,3,4,5,4,4,2,5,3,5,2,1,5,6.2,6.9,7.300000000000001,2,507,18 - 24,Nam,Dai hoc,Tren 20 - 40 trieu,Khoang moi thang,Lazada,Duoi 6 thang,CHAN_APP,True,False,False,False,False,False,False,True,False
R_2_0299,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,3,7,6,7,7,6,7.0,3,5,2,3,4,5,6.0,5,5,4,3,4,3,3,2,3.0,3,3,3,2,5,6,6,5,6,6,5,5,2,6,3,0.1,1.9,2.6,4,496,25 - 34,Khac,Dai hoc,Tren 40 trieu,Vai lan moi nam,Lazada,Tren 3 nam,"CHAN_WEB,CHAN_STORE",False,True,False,True,False,False,False,False,True
R_2_0300,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,4,2,3,3,4,3.0,4,3,4,4,4,4,3.0,4,3,5,4,6,6,5,3,4.0,4,4,5,2,1,4,2,3,5,5,3,5,2,2,4,2.1,2.6,3.6,4,633,35 - 44,Nu,THPT tro xuong,Tren 20 - 40 trieu,Nhieu lan moi tuan,Shopee,Tu 6 den 12 thang,"CHAN_APP,CHAN_WEB",True,True,False,False,False,False,False,False,False
R_2_0301,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,3,3,4,4,4,5.0,2,2,4,4,3,5,3.0,3,4,5,4,6,4,4,3,5.0,5,5,4,3,3,4,3,2,2,3,2,5,2,3,5,0.1,3.9,3.9,4,468,35 - 44,Nu,Sau dai hoc,Duoi 5 trieu,Khoang moi thang,Shopee,Tu 1 den 3 nam,"CHAN_APP,CHAN_LIVE",True,False,True,False,False,False,False,False,False
R_2_0302,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,5,6,5,6,6,6.0,5,3,3,3,4,4,5.0,4,5,3,2,2,3,2,2,3.0,2,4,5,1,3,4,4,3,3,2,4,5,2,5,5,0.5,4.2,7.300000000000001,7,394,25 - 34,Nam,Dai hoc,Tren 40 trieu,Khoang moi tuan,TikTok Shop,Tu 1 den 3 nam,"CHAN_WEB,CHAN_STORE",False,True,False,True,False,False,False,False,False
R_2_0303,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,3,2,4,2,1,2.0,4,3,3,4,3,3,2.0,2,3,5,3,4,5,5,5,5.0,5,7,6,6,7,5,6,4,4,5,3,5,2,1,3,1.8,5.5,5.6,5,362,25 - 34,Nu,Dai hoc,Tren 20 - 40 trieu,Khoang moi tuan,Shopee,Tren 3 nam,"CHAN_APP,CHAN_LIVE",True,False,True,False,False,False,False,False,False
R_2_0304,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,4,4,6,4,6,5.0,3,4,4,2,5,4,4.0,5,4,6,4,5,5,5,3,5.0,3,3,4,3,6,5,6,3,2,2,2,5,2,6,6,10.5,11.0,11.2,5,398,45 - 54,Nam,Trung cap - Cao dang,Tren 40 trieu,Khoang moi thang,Shopee,Tu 1 den 3 nam,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,False
R_2_0305,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,6,6,6,5,6,,5,7,4,7,1,2,2.0,4,3,7,5,6,5,6,4,5.0,4,5,6,4,3,4,5,3,5,4,5,5,2,6,3,4.3,18.6,19.8,5,556,25 - 34,Nam,Sau dai hoc,Tren 10 - 20 trieu,Khoang moi tuan,TikTok Shop,Tren 3 nam,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,False
R_2_0306,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,4,3,3,3,3,4.0,2,2,2,1,4,1,3.0,4,3,2,3,2,5,3,2,2.0,2,2,2,3,4,1,4,3,1,3,3,5,2,3,5,1.1,1.7000000000000002,3.7,3,565,25 - 34,Nu,Trung cap - Cao dang,Tren 10 - 20 trieu,Khoang moi tuan,Shopee,Tu 1 den 3 nam,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,False
R_2_0307,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,3,6,4,5,5,5.0,3,3,1,2,6,7,5.0,7,6,3,2,3,1,2,1,1.0,1,1,1,1,2,4,2,4,4,2,3,5,2,4,3,0.2,3.7,10.3,1,622,45 - 54,Nu,Trung cap - Cao dang,Duoi 5 trieu,Khoang moi tuan,Shopee,Tu 1 den 3 nam,"CHAN_APP,CHAN_LIVE",True,False,True,False,False,False,False,False,False
R_2_0308,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,6,5,6,4,5,5.0,4,5,4,5,5,4,6.0,4,4,3,3,4,5,4,2,,3,2,3,3,3,2,2,4,5,6,5,5,2,5,3,0.4,5.300000000000001,6.6000000000000005,6,635,55 tro len,Nu,THPT tro xuong,Tren 40 trieu,Vai lan moi nam,TikTok Shop,Tu 1 den 3 nam,"CHAN_WEB,CHAN_STORE",False,True,False,True,False,False,False,False,False
R_2_0309,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,3,4,4,3,4,3.0,4,4,3,2,3,3,3.0,3,2,5,4,5,5,4,4,3.0,4,2,4,3,6,5,5,5,4,4,5,5,2,2,5,5.9,6.7,7.1000000000000005,5,525,18 - 24,Nam,Trung cap - Cao dang,Tren 40 trieu,Khoang moi thang,TikTok Shop,Duoi 6 thang,"CHAN_APP,CHAN_WEB",True,True,False,False,False,False,False,False,False
R_2_0310,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,6,5,4,6,5,5.0,5,4,5,4,4,4,4.0,5,6,4,2,3,3,4,3,3.0,3,2,3,4,3,2,2,3,3,5,5,5,2,6,5,1.9,2.8,4.1,6,729,18 - 24,Nu,Sau dai hoc,Tren 40 trieu,Nhieu lan moi tuan,Shopee,Tu 1 den 3 nam,CHAN_APP,True,False,False,False,False,False,False,False,False
R_2_0311,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,6,4,5,5,3,5.0,3,3,3,3,6,7,7.0,5,4,2,1,3,2,2,1,1.0,1,2,2,2,3,4,3,3,4,4,4,5,2,5,5,0.9,5.6000000000000005,5.6000000000000005,6,453,35 - 44,Nam,Dai hoc,5 - 10 trieu,Khoang moi tuan,Shopee,Tren 3 nam,"CHAN_APP,CHAN_WEB",True,True,False,False,False,False,False,False,False
R_2_0312,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,4,5,4,7,5,5.0,5,5,6,5,3,3,4.0,4,4,5,6,4,5,4,5,6.0,5,6,6,5,5,5,5,5,5,4,4,5,2,3,4,0.0,4.1,4.3,1,488,18 - 24,Nam,Sau dai hoc,Tren 20 - 40 trieu,Khoang moi thang,Shopee,Tren 3 nam,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,False
R_2_0313,3,1,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,2,4,4,6,5,5,,5,5,6,5,4,4,4.0,4,5,4,3,3,3,3,2,3.0,3,3,3,2,5,3,3,4,4,5,3,5,2,6,5,2.8,4.5,5.1,5,461,45 - 54,Nam,THPT tro xuong,Duoi 5 trieu,Nhieu lan moi tuan,Shopee,Tu 6 den 12 thang,"CHAN_APP,CHAN_WEB",True,True,False,False,False,False,False,False,False
R_2_0314,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,5,5,5,4,5,5.0,2,5,2,3,6,3,5.0,5,4,4,3,2,2,4,2,,4,4,2,3,6,5,5,4,5,3,2,5,2,5,5,6.4,8.3,8.4,3,527,25 - 34,Nam,Dai hoc,5 - 10 trieu,Nhieu lan moi tuan,Tiki,Tren 3 nam,"CHAN_WEB,CHAN_STORE",False,True,False,True,False,False,False,False,False
R_2_0315,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,4,7,7,7,5,7.0,6,7,6,6,4,4,6.0,5,5,4,4,4,3,3,4,5.0,3,3,5,6,3,4,4,5,5,5,7,5,2,6,5,0.7,6.7,10.3,7,652,18 - 24,Nam,Trung cap - Cao dang,5 - 10 trieu,Vai lan moi nam,Tiki,Tu 6 den 12 thang,"CHAN_APP,CHAN_LIVE",True,False,True,False,False,False,False,False,False
R_2_0316,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,4,3,5,3,3,2.0,2,3,4,3,4,3,3.0,4,4,4,4,1,3,2,2,4.0,3,4,3,2,3,2,3,6,6,5,6,5,2,2,5,2.3,4.0,5.4,2,478,25 - 34,Nu,Sau dai hoc,Duoi 5 trieu,Vai lan moi nam,Shopee,Duoi 6 thang,"CHAN_APP,CHAN_WEB",True,True,False,False,False,False,False,False,False
R_2_0317,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,2,2,1,1,2,3,2.0,4,1,3,3,1,3,3.0,3,3,4,5,2,5,4,6,5.0,6,5,4,4,5,4,6,4,3,5,4,5,2,3,4,1.9,4.0,4.0,4,276,18 - 24,Nu,Trung cap - Cao dang,Tren 10 - 20 trieu,Vai lan moi nam,Shopee,Tu 1 den 3 nam,"CHAN_APP,CHAN_LIVE",True,False,True,False,False,False,False,False,False
R_2_0318,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,6,4,5,6,6,,2,3,4,4,5,6,,6,5,4,3,3,2,2,3,4.0,5,5,3,2,3,2,4,3,3,4,4,5,2,3,5,0.3,1.3,1.4,7,432,18 - 24,Nam,Dai hoc,Duoi 5 trieu,Nhieu lan moi tuan,Lazada,Tu 1 den 3 nam,"CHAN_APP,CHAN_LIVE",True,False,True,False,False,False,False,False,False
R_2_0319,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,3,5,4,5,4,4.0,5,4,5,4,3,3,3.0,5,4,6,7,6,7,5,4,2.0,4,4,4,5,4,6,4,7,4,6,5,5,2,4,5,0.7,1.1,1.4,1,549,45 - 54,Nu,Trung cap - Cao dang,Duoi 5 trieu,Nhieu lan moi tuan,Lazada,Tu 6 den 12 thang,"CHAN_WEB,CHAN_STORE",False,True,False,True,False,False,False,False,False
R_2_0320,4,1,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",2,1,4,4,4,4,5,3.0,5,4,1,4,3,3,3.0,1,1,6,5,7,4,4,6,5.0,6,7,7,4,4,4,4,4,1,4,3,5,2,4,7,0.5,0.6,1.2,2,689,18 - 24,Nam,Dai hoc,5 - 10 trieu,Nhieu lan moi tuan,TikTok Shop,Tren 3 nam,CHAN_APP,True,False,False,False,False,False,False,False,False
R_2_0321,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,5,6,5,4,4,5.0,5,5,6,4,7,5,4.0,5,6,2,1,1,2,3,2,3.0,3,2,4,3,4,5,4,5,4,4,5,5,2,6,4,1.9,2.2,2.7,3,594,35 - 44,Nam,Dai hoc,Tren 10 - 20 trieu,Nhieu lan moi tuan,TikTok Shop,Duoi 6 thang,"CHAN_APP,CHAN_LIVE",True,False,True,False,False,False,False,False,False
R_2_0322,2,0,1,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,1,3,5,5,4,4,5.0,3,5,5,3,5,6,5.0,7,6,4,4,4,4,5,5,5.0,4,5,3,5,1,3,3,3,3,3,3,5,2,5,5,0.1,2.2,2.5,3,466,18 - 24,Nu,Trung cap - Cao dang,Tren 40 trieu,Khoang moi tuan,Tiki,Duoi 6 thang,"CHAN_APP,CHAN_WEB",True,True,False,False,False,False,False,False,False
R_2_0323,1,0,0,"Tôi đồng ý tham gia
I agree to participate","Có, tôi đã từ 18 tuổi trở lên
Yes, I am 18 or older","Có
Yes",1,2,5,4,4,5,5,3.0,3,5,5,3,4,5,,5,5,1,3,2,3,3,4,4.0,3,2,3,3,5,3,4,5,5,5,2,5,2,4,3,1.4,1.5,1.8,5,297,18 - 24,Nu,THPT tro xuong,Tren 20 - 40 trieu,Khoang moi thang,Shopee,Duoi 6 thang,"CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_SOC",True,True,True,False,True,False,False,False,False
