StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_DuplicateRespondent,Last Seen Flow Element ID,Last Seen Question IDs,CONSENT,SCR_AGE,SCR_OMNI,CC1,CC2,AIP1,AIP2,AIP3,AIP4,AIP5,REL1,REL2,REL3,REL4,INT1,INT2,INT3,INT4,INT5,ATT1,TRU1,TRU2,TRU3,TRU4,TRU5,TRU6,ENG1,ENG2,ENG3,ENG4,ENG5,ENG6,ATT2,PI1,PI2,PI3,PI4,PDPL1,PDPL2,PDPL3,PDPL4,MC_AIP,MC_DISC,AGE_BAND,GEN,LOC,LOC_5_TEXT,EDU,INC,FREQ,PLAT,PLAT_5_TEXT,PRIOR,CHAN,REF,CELL,AIP_COND,DISC_COND,VIG_TIME_First Click,VIG_TIME_Last Click,VIG_TIME_Page Submit,VIG_TIME_Click Count,CHAN_APP,CHAN_WEB,CHAN_LIVE,CHAN_STORE,CHAN_SOC,flag_cell_mismatch,AIP_mean,REL_mean,INT_mean,TRU_mean,ENG_mean,PI_mean,PDPL_mean,collection_phase,sample_role,flag_extreme_reverser
2026-09-15 00:35:36,2026-09-15 00:41:37,0,100,360,1,2026-09-15 00:41:37,R_9QyEUPVXTQOnNsB,anonymous,VI,True,FL_56,,1,1,1,1,1,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,4,5,5,2,5,5,5,5,7,6,6,6,6,6,3.0,1.0,5.0,Bac Giang,2.0,3.0,3.0,1.0,,4.0,"1,5",5.0,2.0,0,1,,,,,True,False,False,False,True,False,5.0,5.0,4.0,5.0,4.833333333333333,5.0,6.25,post_LOC,main,True
2026-09-15 00:30:44,2026-09-15 00:42:12,0,100,687,1,2026-09-15 00:42:12,R_4kXktGxmFpth16i,anonymous,VI,True,FL_56,,1,1,1,1,2,2,2,2,2,2,3,3,2,4,2,2,1,1,1,5,4,4,4,4,4,4,6,6,5,5,5,6,2,5,6,6,4,7,7,7,7,2,2,1.0,2.0,1.0,,1.0,1.0,5.0,3.0,,3.0,"1,3",3.0,1.0,0,0,,,,,True,False,True,False,False,False,2.0,3.0,1.4,4.0,5.5,5.25,7.0,post_LOC,main,False
2026-09-15 00:46:29,2026-09-15 00:48:29,0,100,119,1,2026-09-15 00:48:29,R_92yAJzJvQHIOy5C,anonymous,VI,True,FL_56,,1,1,1,2,1,5,6,5,3,5,4,6,5,3,6,2,2,5,5,6,3,5,7,4,4,4,5,4,2,7,6,3,6,5,2,5,6,1,6,5,3,5,5,1.0,1.0,1.0,,3.0,1.0,1.0,3.0,,3.0,"3,5",3.0,4.0,1,1,,,,,False,False,True,False,True,False,4.8,4.5,4.0,4.5,4.5,4.5,3.75,post_LOC,main,False
2026-09-15 00:42:20,2026-09-15 00:52:12,0,100,591,1,2026-09-15 00:52:12,R_4FxuC7hnguZtvmF,anonymous,VI,True,FL_56,,1,1,1,2,2,6,6,6,7,7,6,7,6,7,2,2,2,6,2,5,6,4,4,4,5,3,7,6,5,5,6,6,2,6,6,5,6,7,7,7,7,6,2,1.0,2.0,1.0,,1.0,2.0,3.0,1.0,,4.0,"1,3,5",3.0,3.0,1,0,,,,,True,False,True,False,True,False,6.4,6.5,2.8,4.333333333333333,5.833333333333333,5.75,7.0,post_LOC,main,False
2026-09-15 00:54:39,2026-09-15 00:59:19,0,100,280,1,2026-09-15 00:59:20,R_4nw4paL3ahRimf7,anonymous,VI,,FL_56,,1,1,1,1,2,6,5,5,5,4,7,7,7,7,4,4,5,4,3,5,6,6,4,6,6,6,4,4,4,3,4,5,2,5,5,5,4,7,4,7,7,5,5,1.0,2.0,1.0,,3.0,1.0,3.0,1.0,,4.0,"1,3,5",1.0,1.0,0,0,,,,,True,False,True,False,True,False,5.0,7.0,4.0,5.666666666666667,4.0,4.75,6.25,post_LOC,main,True
2026-09-15 00:52:38,2026-09-15 00:59:47,0,100,428,1,2026-09-15 00:59:48,R_9wjiVv5bnidsu53,anonymous,VI,True,FL_56,,1,1,1,2,2,6,6,6,7,6,6,6,6,7,1,1,2,5,1,5,6,4,4,5,5,5,6,7,6,6,6,6,2,7,6,5,6,7,7,7,7,6,2,1.0,2.0,1.0,,1.0,1.0,3.0,3.0,,3.0,"1,3",3.0,3.0,1,0,,,,,True,False,True,False,False,False,6.2,6.25,2.0,4.833333333333333,6.166666666666667,6.0,7.0,post_LOC,main,False
2026-09-15 00:50:10,2026-09-15 01:00:52,0,100,641,1,2026-09-15 01:00:53,R_9zBzsS5IRMOo9Oy,anonymous,VI,,FL_56,,1,1,1,2,1,4,5,6,6,6,6,6,6,6,5,5,6,5,5,6,4,4,4,4,4,4,4,4,4,4,6,4,2,4,4,4,4,6,6,6,6,6,6,3.0,1.0,1.0,,3.0,2.0,2.0,1.0,,4.0,1,5.0,4.0,1,1,,,,,True,False,False,False,False,False,5.4,6.0,5.2,4.0,4.333333333333333,4.0,6.0,post_LOC,main,False
2026-09-15 01:07:43,2026-09-15 01:15:08,0,100,445,1,2026-09-15 01:15:09,R_9rx2ua2J05Ya88m,anonymous,VI,True,FL_56,,1,1,1,1,1,4,5,4,6,6,6,6,6,6,4,6,6,4,6,5,4,6,4,4,4,4,6,6,6,4,6,4,2,4,4,4,6,6,6,4,6,4,6,3.0,1.0,1.0,,3.0,2.0,1.0,1.0,,4.0,1,5.0,2.0,0,1,,,,,True,False,False,False,False,False,5.0,6.0,5.2,4.333333333333333,5.333333333333333,4.5,5.5,post_LOC,main,False
2026-09-15 01:10:14,2026-09-15 01:17:21,0,100,426,1,2026-09-15 01:17:22,R_9uNXE6PRLTytgH2,anonymous,VI,,FL_56,,1,1,1,2,1,5,5,6,6,6,5,6,6,5,4,3,4,4,5,5,6,6,6,6,6,6,5,5,5,5,5,5,2,6,5,6,5,6,6,6,6,6,6,1.0,2.0,1.0,,1.0,2.0,4.0,1.0,,4.0,"1,3",2.0,4.0,1,1,,,,,True,False,True,False,False,False,5.6,5.5,4.0,6.0,5.0,5.5,6.0,post_LOC,main,False
2026-09-15 01:14:21,2026-09-15 01:19:50,0,100,328,1,2026-09-15 01:19:50,R_40uZ7IRusj1PFff,anonymous,VI,,FL_56,,1,1,1,1,2,2,3,2,3,2,3,3,4,4,4,5,5,6,5,5,2,2,3,3,3,2,7,5,6,7,6,5,2,3,2,4,2,7,5,5,6,1,1,1.0,1.0,2.0,,3.0,1.0,3.0,1.0,,4.0,"1,2,3,4,5",2.0,1.0,0,0,,,,,True,True,True,True,True,False,2.4,3.5,5.0,2.5,6.0,2.75,5.75,post_LOC,main,False
2026-09-15 01:20:16,2026-09-15 01:24:17,0,100,241,1,2026-09-15 01:24:18,R_47Tdy6d2BcoWWf8,anonymous,VI,,FL_56,,1,1,1,1,1,2,2,3,4,3,3,3,2,4,4,4,3,2,3,5,5,6,5,6,6,5,6,7,6,7,7,5,2,4,4,5,5,6,6,5,6,1,7,1.0,1.0,1.0,,3.0,1.0,4.0,3.0,,2.0,"1,2,3,4",2.0,2.0,0,1,,,,,True,True,True,True,False,False,2.8,3.0,3.2,5.5,6.333333333333333,4.5,5.75,post_LOC,main,False
2026-09-15 01:21:32,2026-09-15 01:24:25,0,100,172,1,2026-09-15 01:24:25,R_4FbaroA6jKks2sZ,anonymous,VI,True,FL_56,,1,1,1,1,2,4,4,4,5,5,6,5,6,7,5,5,6,5,3,5,6,6,5,5,5,7,7,6,4,7,4,6,2,5,6,6,6,6,6,5,6,6,6,1.0,1.0,1.0,,1.0,1.0,4.0,1.0,,4.0,"1,3",1.0,1.0,0,0,,,,,True,False,True,False,False,False,4.4,6.0,4.8,5.666666666666667,5.666666666666667,5.75,5.75,post_LOC,main,True
2026-09-15 01:20:18,2026-09-15 01:26:09,0,100,351,1,2026-09-15 01:26:10,R_4OxEXk9vuV7ePXc,anonymous,VI,,FL_56,,1,1,1,2,2,5,6,6,4,5,5,5,6,6,2,2,3,2,2,5,5,4,4,6,6,5,5,4,6,2,3,5,2,4,6,6,5,7,4,5,5,5,6,1.0,2.0,1.0,,1.0,1.0,3.0,1.0,,4.0,1,2.0,3.0,1,0,,,,,True,False,False,False,False,False,5.2,5.5,2.2,5.0,4.166666666666667,5.25,5.25,post_LOC,main,False
2026-09-15 01:36:26,2026-09-15 01:41:21,0,100,295,1,2026-09-15 01:41:22,R_4rkb03fbE4qrGEs,anonymous,VI,,FL_56,,1,1,1,2,1,6,3,6,6,5,6,7,7,5,5,2,1,5,6,5,5,6,5,5,5,3,4,4,6,6,3,6,2,6,4,7,5,7,5,7,6,6,5,1.0,2.0,1.0,,3.0,1.0,3.0,1.0,,4.0,"1,3",2.0,4.0,1,1,,,,,True,False,True,False,False,False,5.2,6.25,3.8,4.833333333333333,4.833333333333333,5.5,6.25,post_LOC,main,False
2026-09-15 01:29:35,2026-09-15 01:47:50,0,100,1095,1,2026-09-15 01:47:51,R_9rNeu3OngyXHHYS,anonymous,VI,,FL_56,,1,1,1,2,2,6,6,7,5,5,6,6,7,6,2,2,2,5,4,5,6,4,4,5,5,5,5,5,5,6,6,5,2,6,6,6,6,7,7,5,5,6,2,1.0,2.0,1.0,,3.0,1.0,2.0,1.0,,4.0,"1,2,3,5",1.0,3.0,1,0,,,,,True,True,True,False,True,False,5.8,6.25,3.0,4.833333333333333,5.333333333333333,6.0,6.0,post_LOC,main,False
2026-09-15 01:43:32,2026-09-15 01:51:31,0,100,478,1,2026-09-15 01:51:31,R_4Lj0xF8NP6ilKEK,anonymous,VI,,FL_56,,1,1,1,2,1,4,4,6,4,4,6,7,7,6,4,4,4,5,4,5,6,6,4,5,5,5,6,6,6,5,4,5,2,4,5,5,4,5,4,5,5,5,5,1.0,2.0,1.0,,3.0,3.0,5.0,1.0,,4.0,"1,3",4.0,4.0,1,1,,,,,True,False,True,False,False,False,4.4,6.5,4.2,5.166666666666667,5.333333333333333,4.5,4.75,post_LOC,main,False
2026-09-15 01:46:54,2026-09-15 01:54:06,0,100,432,1,2026-09-15 01:54:07,R_9Pih8tWxVX8FEHu,anonymous,VI,,FL_56,,1,1,1,1,1,5,5,6,4,5,6,6,5,6,6,6,6,6,5,5,5,5,6,6,6,5,6,6,6,5,5,6,6,6,6,5,5,6,6,6,5,6,6,1.0,2.0,1.0,,3.0,1.0,4.0,1.0,,3.0,"1,3,4,5",2.0,2.0,0,1,,,,,True,False,True,True,True,False,5.0,5.75,5.8,5.5,5.666666666666667,5.5,5.75,post_LOC,main,True
2026-09-15 01:56:45,2026-09-15 02:04:15,0,100,449,1,2026-09-15 02:04:16,R_9dumpNPLNFm1xVb,anonymous,VI,True,FL_56,,1,1,1,2,2,6,6,6,6,4,6,6,7,6,5,5,3,5,4,5,5,4,4,5,5,5,4,3,5,4,3,4,2,5,5,5,5,7,7,7,7,5,3,1.0,2.0,1.0,,3.0,1.0,4.0,1.0,,4.0,"1,3",4.0,3.0,1,0,,,,,True,False,True,False,False,False,5.6,6.25,4.4,4.666666666666667,3.8333333333333335,5.0,7.0,post_LOC,main,False
2026-09-15 01:47:05,2026-09-15 02:06:27,0,100,1161,1,2026-09-15 02:06:28,R_9dAuYL1nYVZ08Gi,anonymous,VI,,FL_56,,1,1,1,1,2,7,2,5,6,5,5,5,5,6,3,2,2,2,4,5,5,5,4,5,4,2,7,5,5,7,7,6,2,6,6,6,6,7,7,7,7,7,7,1.0,2.0,1.0,,3.0,2.0,3.0,1.0,,4.0,1,4.0,1.0,0,0,,,,,True,False,False,False,False,False,5.0,5.25,2.6,4.166666666666667,6.166666666666667,6.0,7.0,post_LOC,main,True
2026-09-15 01:55:43,2026-09-15 02:06:49,0,100,666,1,2026-09-15 02:06:49,R_4vrYskc9jRvqdjj,anonymous,VI,,FL_56,,1,1,1,2,2,3,4,4,1,5,5,3,5,3,3,1,4,6,6,5,5,2,2,4,2,4,2,4,5,2,4,3,2,3,2,2,5,5,6,6,6,5,5,1.0,1.0,1.0,,3.0,1.0,3.0,1.0,,4.0,"1,3,5",1.0,3.0,1,0,,,,,True,False,True,False,True,False,3.4,4.0,4.0,3.1666666666666665,3.3333333333333335,3.0,5.75,post_LOC,main,False
2026-09-15 01:45:56,2026-09-15 02:14:06,0,100,1690,1,2026-09-15 02:14:06,R_9i2s21lpeG2wEiK,anonymous,VI,True,FL_56,,1,1,1,2,2,4,5,6,5,7,3,4,5,5,4,4,5,2,3,5,5,3,3,4,5,5,3,3,5,4,5,4,2,5,5,5,4,6,2,3,4,5,4,1.0,2.0,5.0,Lâm Đồng,1.0,1.0,3.0,1.0,,3.0,1,1.0,3.0,1,0,,,,,True,False,False,False,False,False,5.4,4.25,3.6,4.166666666666667,4.0,4.75,3.75,post_LOC,main,False
2026-09-15 02:14:14,2026-09-15 02:15:55,0,100,100,1,2026-09-15 02:15:55,R_4VfEQAMljSxev0I,anonymous,VI,True,FL_56,,1,1,1,1,2,6,5,6,5,6,6,4,6,5,4,4,5,5,4,4,4,4,5,5,5,6,4,6,6,6,5,4,5,6,5,5,5,5,5,6,6,5,6,2.0,1.0,1.0,,2.0,2.0,5.0,3.0,,2.0,"1,2,3,4,5",1.0,1.0,0,0,,,,,True,True,True,True,True,False,5.6,5.25,4.4,4.833333333333333,5.166666666666667,5.25,5.5,post_LOC,main,True
2026-09-15 02:15:28,2026-09-15 02:21:57,0,100,388,1,2026-09-15 02:21:58,R_9Qm82QhY0dVnCm7,anonymous,VI,,FL_56,,1,1,1,2,2,5,6,6,4,5,5,7,5,6,1,1,1,5,1,5,4,4,3,4,5,4,7,5,5,5,4,4,2,5,5,5,4,7,7,7,7,5,4,1.0,1.0,1.0,,3.0,1.0,3.0,1.0,,4.0,"1,3",1.0,3.0,1,0,,,,,True,False,True,False,False,False,5.2,5.75,1.8,4.0,5.0,4.75,7.0,post_LOC,main,False
2026-09-15 02:12:13,2026-09-15 02:25:42,0,100,809,1,2026-09-15 02:25:43,R_4sKp1GMv2jk3d2F,anonymous,VI,,FL_56,,1,1,1,2,1,5,5,6,6,5,6,6,5,6,3,4,4,4,3,5,6,5,5,5,5,6,4,5,5,4,4,5,2,5,5,5,5,6,6,6,6,5,6,1.0,2.0,1.0,,3.0,1.0,3.0,1.0,,3.0,1,1.0,4.0,1,1,,,,,True,False,False,False,False,False,5.4,5.75,3.6,5.333333333333333,4.5,5.0,6.0,post_LOC,main,False
2026-09-15 02:13:20,2026-09-15 02:26:16,0,100,776,1,2026-09-15 02:26:16,R_4dACUVQbDY2n9q9,anonymous,VI,,FL_56,,1,1,1,1,1,4,5,6,5,4,6,6,6,6,4,3,3,5,3,6,6,6,5,6,5,5,5,5,5,5,5,5,2,5,5,5,5,7,6,6,6,5,6,1.0,1.0,1.0,,3.0,1.0,4.0,3.0,,4.0,"1,3",1.0,2.0,0,1,,,,,True,False,True,False,False,False,4.8,6.0,3.6,5.5,5.0,5.0,6.25,post_LOC,main,True
2026-09-15 02:26:19,2026-09-15 02:31:15,0,100,295,1,2026-09-15 02:31:15,R_4hik7gifLsvc8hW,anonymous,VI,True,FL_56,,1,1,1,1,2,5,6,5,6,4,6,6,7,6,5,3,5,4,3,5,6,6,7,5,5,6,6,6,6,7,7,7,2,6,4,5,4,5,4,7,5,5,6,1.0,2.0,5.0,Cần Thơ,3.0,2.0,3.0,1.0,,4.0,"1,3,5",1.0,1.0,0,0,,,,,True,False,True,False,True,False,5.2,6.25,4.0,5.833333333333333,6.5,4.75,5.25,post_LOC,main,True
